,showInProfile,allowDataAccess,showByline,showShareOptions,showTabs,showToolbar,showWatermark,warnDataAccess,id,ownerId,firstPublishDate,lastPublishDate,createdAt,lastUpdateDate,size,description,luid,permalink,revision,title,workbookRepoUrl,extractInfo,viewCount,defaultViewName,defaultViewRepoUrl,defaultViewLuid,authorProfileName,authorDisplayName,externalLink,numberOfFavorites,attributions,getDate
275,True,True,True,True,False,True,True,False,5306595,775932,1568217484296,1568217484296,1568217484300,1680616238865,59412,WorkoutWednesday_2019w37_r2,51ef4fa4-9aed-4d44-ba14-55f5300aa20b,,1.0,WoW2019w37_r2,WorkoutWednesday_2019w37_r2,,78,Dashboard,WorkoutWednesday_2019w37_r2/sheets/Dashboard,775c97a6-bbde-48b0-a345-6a4410995e2f,yuta1985,Yuta Sakai,,1,[],2025/08/29 17:32:34
276,True,True,True,True,False,True,True,False,5306504,775932,1568216252499,1568216252499,1568216252504,1669278298200,59011,WorkoutWednesday_2019w37,9e1946e2-04be-45eb-a9c7-b49fddc36758,,1.0,WorkoutWednesday_2019w37,WorkoutWednesday_2019w37,,102,Dashboard,WorkoutWednesday_2019w37/sheets/Dashboard,a16639b2-eb06-4a11-9abd-9d2b98c0a600,yuta1985,Yuta Sakai,,1,"[{'authorDisplayName': 'Yuta Sakai', 'authorProfileName': 'yuta1985', 'attributionUrl': 'https://public.tableau.com/profile/yuta1985#!/vizhome/WorkoutWednesday_2019w37/Dashboard?publish=yes', 'workbookName': 'WorkoutWednesday_2019w37', 'workbookRepoUrl': 'WorkoutWednesday_2019w37', 'workbookViewName': 'Dashboard?publish=yes'}]",2025/08/29 17:32:34
277,True,True,True,True,False,True,True,False,5295195,775932,1567841805278,1567841805278,1567841805281,1669275277636,61986,WorkoutWednesday_2019w13_2nd_challenge,ffc9890a-535a-42e3-9224-a1ce30d5d2ee,,1.0,WorkoutWednesday_2019w13_2nd_challenge,WorkoutWednesday_2019w13_2nd_challenge,,100,Dashboard,WorkoutWednesday_2019w13_2nd_challenge/sheets/Dashboard,f4021e9c-a140-4316-b333-ca8b8057550d,yuta1985,Yuta Sakai,,0,"[{'authorDisplayName': 'Luke Stanke', 'authorProfileName': 'stanke', 'attributionUrl': 'https://public.tableau.com/profile/stanke#!/vizhome/WorkoutWednesday-Week13CanyoucreateadynamicviewofhistoricalDATAstockpricesWorkoutWednesday2019/WorkoutWednesday2019-Week13?:embed=yes&:display_count=yes&:toolbar=no', 'workbookName': 'Workout Wednesday - Week 13: Can you create a dynamic view of historical DATA stock prices? #WorkoutWednesday2019', 'workbookRepoUrl': 'WorkoutWednesday-Week13CanyoucreateadynamicviewofhistoricalDATAstockpricesWorkoutWednesday2019', 'workbookViewName': 'WorkoutWednesday2019-Week13?:embed=yes&:display_count=yes&:toolbar=no'}]",2025/08/29 17:32:34
278,True,True,True,True,False,True,True,False,5292020,775932,1567731100954,1567731100954,1567731100957,1669274431489,380101,WorkoutWednesday_2019w36,a5e104c7-2729-44f7-b9c9-5f93eee94c07,,1.0,WorkoutWednesday_2019w36,WorkoutWednesday_2019w36,,63,dashboard,WorkoutWednesday_2019w36/sheets/dashboard,dfa2f6d5-cead-4f7e-ba3e-112d5cca262b,yuta1985,Yuta Sakai,,0,"[{'authorDisplayName': 'Curtis Harris', 'authorProfileName': 'curtis.harris', 'attributionUrl': 'https://public.tableau.com/profile/curtis.harris#!/vizhome/WorkoutWednesday2019-Week36-CurtisHarris/WorkoutWednesday2019-Week36-CurtisHarris', 'workbookName': 'Workout Wednesday 2019 - Week 36 - Curtis Harris', 'workbookRepoUrl': 'WorkoutWednesday2019-Week36-CurtisHarris', 'workbookViewName': 'WorkoutWednesday2019-Week36-CurtisHarris'}]",2025/08/29 17:32:34
279,True,True,True,True,False,True,True,False,5287379,775932,1567603173714,1567603933957,1567603173717,1669271885241,8537,MakeoverMonday_2019w34,f251be47-1b4e-4a79-b8f6-907291c4819e,,1.2,MakeoverMonday_2019w34,MakeoverMonday_2019w34,,83,Dashboard,MakeoverMonday_2019w34/sheets/Dashboard,468c1b3d-e138-46d1-a136-e07d711b679c,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
280,True,True,True,True,False,True,True,False,5286419,775932,1567572888150,1567600232220,1567572888155,1669271646487,245514,MakeoverMonday_2019w27,031dc340-a23b-41a5-8f94-2912225ebe06,,1.5,MakeoverMonday_2019w27,MakeoverMonday_2019w27,,108,DASHBOARD,MakeoverMonday_2019w27/sheets/DASHBOARD,8b85d243-ed38-4a6b-bfc7-ce49b1b18ce6,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
281,True,True,True,True,False,True,True,False,5284722,775932,1567522840091,1567522840091,1567522840094,1669271153922,29553,MakeoverMonday_2019w35,f3f981c4-2c72-48dd-b488-267e8210d02b,,1.0,MakeoverMonday_2019w35,MakeoverMonday_2019w35,,108,Dashboard,MakeoverMonday_2019w35/sheets/Dashboard,a2cfd696-16c9-49e6-8c96-f024313365d4,yuta1985,Yuta Sakai,,1,[],2025/08/29 17:32:34
282,True,True,True,True,False,True,True,False,5284553,775932,1567519325862,1567519572549,1567519325865,1669271116278,7988,MakeoverMonday_2019w36,faec6066-9e74-4065-8ec7-8495bd3618fd,,1.1,MakeoverMonday_2019w36,MakeoverMonday_2019w36,,113,Dashboard,MakeoverMonday_2019w36/sheets/Dashboard,48976e05-0aaf-468b-a544-bd324c8e8792,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
283,True,True,True,True,False,True,True,False,5247565,775932,1566114893857,1566115075924,1566114893860,1669261699969,315921,WorkoutWednesday_2019w22,ee19269f-7da0-4e39-95b3-e812ed361d8a,,1.1,WorkoutWednesday_2019w22,WorkoutWednesday_2019w22,,84,Dashboard,WorkoutWednesday_2019w22/sheets/Dashboard,d1bd6216-19c4-48bb-b0eb-3c67e2640968,yuta1985,Yuta Sakai,,1,[],2025/08/29 17:32:34
284,True,True,True,True,False,True,True,False,5244932,775932,1565967764332,1566110175484,1565967764336,1669261072148,74425,WorkoutWednesday_2019w26,d847d6f3-3d8a-4111-bf40-94d18db3c2ad,,1.3,WorkoutWednesday_2019w26,WorkoutWednesday_2019w26,,88,Dashboard,WorkoutWednesday_2019w26/sheets/Dashboard,e87e3843-2333-400b-acb7-533d65cf1235,yuta1985,Yuta Sakai,,1,"[{'authorDisplayName': 'Ann Jackson', 'authorProfileName': 'ann.jackson', 'attributionUrl': 'https://public.tableau.com/profile/ann.jackson#!/vizhome/WorkoutWednesday2019Week26KPICard/WorkoutWednesdayKPICard', 'workbookName': '#WorkoutWednesday2019 Week 26 | KPI Card', 'workbookRepoUrl': 'WorkoutWednesday2019Week26KPICard', 'workbookViewName': 'WorkoutWednesdayKPICard'}]",2025/08/29 17:32:34
285,True,True,True,True,False,True,True,False,5244827,775932,1565964415727,1565964415727,1565964415731,1669261048765,380967,WorkoutWednesday_2019w27,93696a30-1177-45dc-b520-e5f68173cac5,,1.0,WorkoutWednesday_2019w27,WorkoutWednesday_2019w27,,75,Dashboard,WorkoutWednesday_2019w27/sheets/Dashboard,f6491589-87a3-4674-96fe-0516cd053f1b,yuta1985,Yuta Sakai,,0,"[{'authorDisplayName': 'Curtis Harris', 'authorProfileName': 'curtis.harris', 'attributionUrl': 'https://public.tableau.com/profile/curtis.harris#!/vizhome/WorkoutWednesday2019-Week27-CurtisHarris/ProfitRatioataGlance', 'workbookName': 'Workout Wednesday 2019 - Week 27 - Curtis Harris', 'workbookRepoUrl': 'WorkoutWednesday2019-Week27-CurtisHarris', 'workbookViewName': 'ProfitRatioataGlance'}]",2025/08/29 17:32:34
286,True,True,True,True,False,True,True,False,5244737,775932,1565961265545,1565961644073,1565961265548,1669261028462,8665,WorkoutWednesday_2019w28,91c13c92-2e66-4bea-a71c-db4182def4e5,,1.1,WorkoutWednesday_2019w28,WorkoutWednesday_2019w28,,64,Dashboard,WorkoutWednesday_2019w28/sheets/Dashboard,37e4e242-9c25-4a67-8585-274f5a5eed65,yuta1985,Yuta Sakai,,0,"[{'authorDisplayName': 'Curtis Harris', 'authorProfileName': 'curtis.harris', 'attributionUrl': 'https://public.tableau.com/profile/curtis.harris#!/vizhome/WorkoutWednesday2019-Week28-CurtisHarris/WorkoutWednesday2019-Week28-CurtisHarris', 'workbookName': 'Workout Wednesday 2019 - Week 28 - Curtis Harris', 'workbookRepoUrl': 'WorkoutWednesday2019-Week28-CurtisHarris', 'workbookViewName': 'WorkoutWednesday2019-Week28-CurtisHarris'}]",2025/08/29 17:32:34
287,True,True,True,True,False,True,True,False,5244407,775932,1565945866000,1565945866000,1565945866004,1669260943450,380817,WorkoutWednesday_2019w30,07aba9ac-d72f-4a55-b674-33cbf96f231d,,1.0,WorkoutWednesday_2019w30,WorkoutWednesday_2019w30,,98,Dashboard,WorkoutWednesday_2019w30/sheets/Dashboard,c09cfae0-3422-4ded-90c3-2d0da85f311a,yuta1985,Yuta Sakai,,0,"[{'authorDisplayName': 'Ann Jackson', 'authorProfileName': 'ann.jackson', 'attributionUrl': 'https://public.tableau.com/profile/ann.jackson#!/vizhome/WorkoutWednesday2019Week30NavigatingKPIBlock/4BLOCK', 'workbookName': '#WorkoutWednesday2019 Week 30 | Navigating KPI Block', 'workbookRepoUrl': 'WorkoutWednesday2019Week30NavigatingKPIBlock', 'workbookViewName': '4BLOCK'}]",2025/08/29 17:32:34
288,True,True,True,True,False,True,True,False,5244352,775932,1565942672441,1565942672441,1565942672444,1669260930248,376890,WorkoutWednesday_2019w29,fae2ef7b-e171-40c2-b551-ea4c2277ac18,,1.0,WorkoutWednesday_2019w29,WorkoutWednesday_2019w29,,72,ダッシュボード 1,WorkoutWednesday_2019w29/sheets/1,f2915c51-271e-4851-861c-bc248466968d,yuta1985,Yuta Sakai,,0,"[{'authorDisplayName': 'Luke Stanke', 'authorProfileName': 'stanke', 'attributionUrl': 'https://public.tableau.com/profile/stanke#!/vizhome/WorkoutWednesday2019-Week29WhichmonthsdoweseeahighernumberofordersWW/Intermediate', 'workbookName': 'Workout Wednesday 2019 - Week 29: Which months do we see a higher number of orders? WW', 'workbookRepoUrl': 'WorkoutWednesday2019-Week29WhichmonthsdoweseeahighernumberofordersWW', 'workbookViewName': 'Intermediate'}]",2025/08/29 17:32:34
289,True,True,True,True,False,True,True,False,5244314,775932,1565940096761,1565941142709,1565940096765,1669260920042,3187711,MakeoverMonday_2019w33,a72dd0aa-acad-41a7-aceb-c95520f241dc,,1.2,MakeoverMonday_2019w33,MakeoverMonday_2019w33,,82,dashboard,MakeoverMonday_2019w33/sheets/dashboard,2478bbe5-605e-43e5-991a-a05ed5f5642d,yuta1985,Yuta Sakai,,2,[],2025/08/29 17:32:34
290,True,True,True,True,False,True,True,False,5241763,775932,1565838908040,1565839451242,1565838908043,1669260254148,62290,WorkoutWednesday_2019w31,bf4a669d-f6d3-4463-88d5-88571cb86813,,1.2,WorkoutWednesday_2019w31,WorkoutWednesday_2019w31,,68,dashboard,WorkoutWednesday_2019w31/sheets/dashboard,4d03a9be-4560-4110-8dca-b45e8a5eaaf1,yuta1985,Yuta Sakai,,0,"[{'authorDisplayName': 'Lorna Eden', 'authorProfileName': 'lorna.eden', 'attributionUrl': 'https://public.tableau.com/profile/lorna.eden#!/vizhome/WorkoutWednesday2019Week31-DataPlusMusicPreppinData/WorkoutWednesday2019Week31', 'workbookName': '#WorkoutWednesday2019 Week 31 - #DataPlusMusic #PreppinData', 'workbookRepoUrl': 'WorkoutWednesday2019Week31-DataPlusMusicPreppinData', 'workbookViewName': 'WorkoutWednesday2019Week31'}]",2025/08/29 17:32:34
291,True,True,True,True,False,True,True,False,5241597,775932,1565831563536,1565831944055,1565831563540,1669260214986,379571,WorkoutWednesday_2019w32,0f887574-44db-4b59-9a0f-72c596f81819,,1.1,WorkoutWednesday_2019w32,WorkoutWednesday_2019w32,,95,dashboard,WorkoutWednesday_2019w32/sheets/dashboard,91645d91-a5b8-48ee-8425-26122ff8e670,yuta1985,Yuta Sakai,,0,"[{'authorDisplayName': 'Klaus Schulte', 'authorProfileName': 'klaus.schulte', 'attributionUrl': 'https://public.tableau.com/profile/klaus.schulte#!/vizhome/CanYouCreateStepAreaCharts/CanYouCreateStepAreaCharts', 'workbookName': 'Can You Create Step Area Charts?', 'workbookRepoUrl': 'CanYouCreateStepAreaCharts', 'workbookViewName': 'CanYouCreateStepAreaCharts'}]",2025/08/29 17:32:34
292,True,True,True,True,False,True,True,False,5239699,775932,1565764976754,1565827686901,1565764976757,1669259688058,381337,WorkoutWednesday_2019w33_r2,002f8158-251d-44d1-9e82-5ea6fdbc4134,,1.3,WorkoutWednesday_2019w33_r2,WorkoutWednesday_2019w33_r2,,80,Dashboard,WorkoutWednesday_2019w33_r2/sheets/Dashboard,083536d0-99b9-4030-bd3b-d3bbcfa66b96,yuta1985,Yuta Sakai,,0,"[{'authorDisplayName': 'Corey Jones', 'authorProfileName': 'corey.jones', 'attributionUrl': 'https://public.tableau.com/profile/corey.jones#!/vizhome/WorkoutWednesday_CJ/Standard', 'workbookName': 'WorkoutWednesday Aug.14', 'workbookRepoUrl': 'WorkoutWednesday_CJ', 'workbookViewName': 'Standard'}]",2025/08/29 17:32:34
293,True,True,True,True,False,True,True,False,5239650,775932,1565762615487,1565762615487,1565762615490,1669259675647,380803,WorkoutWednesday_2019w33,7659a58b-eea7-45c4-8365-c78581425fac,,1.0,WorkoutWednesday_2019w33,WorkoutWednesday_2019w33,,106,Dasnboard,WorkoutWednesday_2019w33/sheets/Dasnboard,ec184589-a5c3-4c25-b874-789e37ca6212,yuta1985,Yuta Sakai,,0,"[{'authorDisplayName': 'Corey Jones', 'authorProfileName': 'corey.jones', 'attributionUrl': 'https://public.tableau.com/profile/corey.jones#!/vizhome/WorkoutWednesday_CJ/Standard', 'workbookName': 'WorkoutWednesday Aug.14', 'workbookRepoUrl': 'WorkoutWednesday_CJ', 'workbookViewName': 'Standard'}]",2025/08/29 17:32:34
294,True,True,True,True,False,True,True,False,5231910,775932,1565421835158,1565449676309,1565421835162,1669255499527,47387,Vizes made in Makeover Monday Party @ Osaka (2019.8.7) - week4,76f8a1c6-08aa-4727-aaec-d258419008d6,,1.5,Vizzes made in Makeover Monday Party @ Osaka (2019.8.7) - week4,VizesmadeinMakeoverMondayPartyOsaka2019_8_7-week4,,278,ダッシュボード,VizesmadeinMakeoverMondayPartyOsaka2019_8_7-week4/sheets/sheet10,05cfcc51-ea30-4e14-b414-fca7db5352bc,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
295,True,True,True,True,False,True,True,False,5225131,775932,1565178135078,1565448287211,1565178135081,1669251776726,10844,Vizes made in Makeover Monday Party @ Osaka (2019.8.7),de859c84-1d15-418a-9eb5-30b32d63be8e,,1.3,Vizzes made in Makeover Monday Party @ Osaka (2019.8.7) week13,VizesmadeinMakeoverMondayPartyOsaka2019_8_7,,238,MoM_Week13,VizesmadeinMakeoverMondayPartyOsaka2019_8_7/sheets/MoM_Week13,40a1014a-d2be-4f3c-888a-e466b9ca96e6,yuta1985,Yuta Sakai,,2,[],2025/08/29 17:32:34
296,True,True,True,True,False,True,True,False,5170779,775932,1563223686070,1563223832687,1563223686074,1669233313179,103609,VFSG_JapanFoodBank_revised_for_dvn,28eb1d3c-4edb-43ea-8505-5e43282ce892,,1.2,VFSG_JapanFoodBank_revised_for_dvn,VFSG_JapanFoodBank_revised_for_dvn,,410,ダッシュボード,VFSG_JapanFoodBank_revised_for_dvn/sheets/sheet0,2c2976ba-291c-48aa-ac71-0213bfe9fcc6,yuta1985,Yuta Sakai,,1,[],2025/08/29 17:32:34
297,True,True,True,True,False,True,True,False,5137283,775932,1561990752737,1561991054873,1561990752740,1669224999987,9163,MakeoverMonday_2019w26_alcohol_consumption,c048577b-eef0-4b9c-b44b-06699efc5e38,,1.1,MakeoverMonday_2019w26_alcohol_consumption,MakeoverMonday_2019w26_alcohol_consumption,,98,Dashboard,MakeoverMonday_2019w26_alcohol_consumption/sheets/Dashboard,7759822e-97a7-410a-9a42-ec1b6eb717d2,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
298,True,True,True,True,False,True,True,False,5127773,775932,1561617308332,1561619462751,1561617308335,1669220565826,357928,WorkoutWednesday_2019w25_kpi_selection,0510889f-9931-4093-bf30-468c6cd6e013,,1.2,WorkoutWednesday_2019w25_kpi_selection,WorkoutWednesday_2019w25_kpi_selection,,69,Dashboard,WorkoutWednesday_2019w25_kpi_selection/sheets/Dashboard,dbbd319e-ba35-4cdc-82ec-460ebf974ace,yuta1985,Yuta Sakai,,0,"[{'authorDisplayName': 'Lorna Eden', 'authorProfileName': 'lorna.eden', 'attributionUrl': 'https://public.tableau.com/profile/lorna.eden#!/vizhome/WorkoutWednesday2019Week25-TCEFeeltheBurn/WorkoutWednesday2019Week25', 'workbookName': '#WorkoutWednesday2019 Week 25 - TCE Feel the Burn', 'workbookRepoUrl': 'WorkoutWednesday2019Week25-TCEFeeltheBurn', 'workbookViewName': 'WorkoutWednesday2019Week25'}]",2025/08/29 17:32:34
299,True,True,True,True,False,True,True,False,5101480,775932,1560711220741,1560711220741,1560711220744,1669210558101,382289,WorkoutWednesday_2019w23,85ca9764-5dbd-45f0-a055-7fed836dd615,,1.0,WorkoutWednesday_2019w23,WorkoutWednesday_2019w23,,75,Dashboard,WorkoutWednesday_2019w23/sheets/Dashboard,1c1a7b50-5594-4a61-bd19-886d4b4d2296,yuta1985,Yuta Sakai,,1,"[{'authorDisplayName': 'Curtis Harris', 'authorProfileName': 'curtis.harris', 'attributionUrl': 'https://public.tableau.com/profile/curtis.harris#!/vizhome/WorkoutWednesday2019-Week23-CurtisHarris/WorkoutWednesday2019-Week23-CurtisHarris', 'workbookName': 'Workout Wednesday 2019 - Week 23 - Curtis Harris', 'workbookRepoUrl': 'WorkoutWednesday2019-Week23-CurtisHarris', 'workbookViewName': 'WorkoutWednesday2019-Week23-CurtisHarris'}]",2025/08/29 17:32:34
300,True,True,True,True,False,True,True,False,5101421,775932,1560708620670,1560715536206,1560708620673,1669210546312,325475,WorkoutWednesday_2019w22_ParameterAction_in_ParetoChart,3276ab56-24c0-4962-8a3b-9a3c632ae590,,1.2,WorkoutWednesday_2019w24_ParameterAction_in_ParetoChart,WorkoutWednesday_2019w22_ParameterAction_in_ParetoChart,,140,Dashboard,WorkoutWednesday_2019w22_ParameterAction_in_ParetoChart/sheets/Dashboard,da241ca9-6123-465c-acab-89d96552be63,yuta1985,Yuta Sakai,,0,"[{'authorDisplayName': 'Luke Stanke', 'authorProfileName': 'stanke', 'attributionUrl': 'https://public.tableau.com/profile/stanke#!/vizhome/WorkoutWednesday2019-Week24Canyoumakeaside-by-sidebarchart/Intermediate', 'workbookName': 'Workout Wednesday 2019 - Week 24: Can you make a side-by-side bar chart?', 'workbookRepoUrl': 'WorkoutWednesday2019-Week24Canyoumakeaside-by-sidebarchart', 'workbookViewName': 'Intermediate'}]",2025/08/29 17:32:34
301,True,True,True,True,False,True,True,False,5100645,775932,1560669689431,1560670317771,1560669689436,1669210359725,27712,MakeoverMonday_2019w24_RatioOfPositivePoepleToSameSecCouples,ff3671a1-d114-4c1e-93ba-a341912dfb23,,1.1,MakeoverMonday_2019w24_RatioOfPositivePoepleToSameSecCouples,MakeoverMonday_2019w24_RatioOfPositivePoepleToSameSecCouples,,69,Dashboard,MakeoverMonday_2019w24_RatioOfPositivePoepleToSameSecCouples/sheets/Dashboard,b3c56c0f-c67d-4482-bca3-f0b983b0ffd7,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
302,True,True,True,True,False,True,True,False,5085121,775932,1560145114688,1560145114688,1560145114692,1669203097997,15765,MakeoverMonday_2019w23_sleep_times_r2,c65ede43-3f77-4a01-ae31-e33bd3807c5f,,1.0,MakeoverMonday_2019w23_sleep_times_r2,MakeoverMonday_2019w23_sleep_times_r2,,71,Dashboard,MakeoverMonday_2019w23_sleep_times_r2/sheets/Dashboard,1ff28325-0923-4529-9d09-841ecdfa63ba,yuta1985,Yuta Sakai,,1,[],2025/08/29 17:32:34
303,True,True,True,True,False,True,True,False,5084005,775932,1560090231341,1560145281065,1560090231344,1669202801009,15644,MakeoverMonday_2019w23_sleep_times,0308c5da-9ea8-4882-93c5-94ce40e69efb,,1.5,MakeoverMonday_2019w23_sleep_times,MakeoverMonday_2019w23_sleep_times,,84,Dashboard,MakeoverMonday_2019w23_sleep_times/sheets/Dashboard,90bc7953-39bf-4d3f-b830-36d169377682,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
304,True,True,True,True,False,True,True,False,5068561,775932,1559571915571,1559571915571,1559571915575,1669197135963,131377,MakeoverMonday_2019w22_CO2_emissions,9f24bdf3-a9e6-4513-b1b9-db55f4a57e97,,1.0,MakeoverMonday_2019w22_CO2_emissions,MakeoverMonday_2019w22_CO2_emissions,,73,Dashboard,MakeoverMonday_2019w22_CO2_emissions/sheets/Dashboard,b3cc619e-53d3-4634-aa3a-0053ce571ec7,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
305,True,True,True,True,False,True,True,False,5061753,775932,1559313812200,1589872931477,1559313812203,1669195551537,103169,VFSG_JapanFoodBank,306a7da9-fe89-4d79-b2e7-9569a9475f16,,2.1,VFSG_JapanFoodBank,VFSG_JapanFoodBank,,1730,ダッシュボード,VFSG_JapanFoodBank/sheets/sheet0,8fb3e14a-a599-4cbf-bfd3-5c57f03c6e76,yuta1985,Yuta Sakai,,10,[],2025/08/29 17:32:34
306,True,True,True,True,False,True,True,False,5043501,775932,1558730506362,1558730506362,1558730506366,1669189749173,380485,WorkoutWednesday_2019week21,c7f99c98-9539-4f19-9020-c5be3eea4034,,1.0,WorkoutWednesday_2019week21,WorkoutWednesday_2019week21,,74,Dashboard,WorkoutWednesday_2019week21/sheets/Dashboard,63de9c70-0143-452d-8830-3c4e1408b720,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
307,True,True,True,True,False,True,True,False,5033731,775932,1558449172239,1558449172239,1558449172241,1669183835674,37080,MakeoverMonday2019_week21_bear_attacks,f7c4c477-2037-420c-a228-2f66a459ba80,,1.0,MakeoverMonday2019_week21_bear_attacks,MakeoverMonday2019_week21_bear_attacks,,76,Dashboard,MakeoverMonday2019_week21_bear_attacks/sheets/Dashboard,408e996e-1e73-4a23-b0a6-9a2826bd6d1f,yuta1985,Yuta Sakai,,1,[],2025/08/29 17:32:34
308,True,True,True,True,False,True,True,False,5026609,775932,1558181528677,1558181611097,1558181528680,1669181933414,356616,WorkoutWednesday2019_w20,6545fd05-b0c9-4d8f-a162-6d80faaa154e,,1.1,WorkoutWednesday2019_w20,WorkoutWednesday2019_w20,,60,Dashboard,WorkoutWednesday2019_w20/sheets/Dashboard,325478cc-f075-4fb2-af51-4a7a9ae8e2cb,yuta1985,Yuta Sakai,,1,"[{'authorDisplayName': 'Luke Stanke', 'authorProfileName': 'stanke', 'attributionUrl': 'https://public.tableau.com/profile/stanke#!/vizhome/WorkoutWednesday-Week20CanyoushowthetopandbottomstatesfortotalordersWorkoutWednesday2019/WorkoutWednesday2019-Week20?:embed=yes&:display_count=yes&:toolbar=no', 'workbookName': 'Workout Wednesday - Week 20: Can you show the top and bottom states for total orders? #WorkoutWednesday2019', 'workbookRepoUrl': 'WorkoutWednesday-Week20CanyoushowthetopandbottomstatesfortotalordersWorkoutWednesday2019', 'workbookViewName': 'WorkoutWednesday2019-Week20?:embed=yes&:display_count=yes&:toolbar=no'}]",2025/08/29 17:32:34
309,True,True,True,True,False,True,True,False,5017846,775932,1557896828631,1557921129590,1557896828634,1669176481584,47927,MakeoverMonday_2019w20_rihno_poached,33f5477a-3dac-42c3-8037-3c13fa523561,,1.4,MakeoverMonday_2019w20_rihno_poached,MakeoverMonday_2019w20_rihno_poached,,140,Dashboard,MakeoverMonday_2019w20_rihno_poached/sheets/Dashboard,961f11a1-c7f4-47bb-8957-e9281f227ae9,yuta1985,Yuta Sakai,,1,[],2025/08/29 17:32:34
310,True,True,True,True,False,True,True,False,5008130,775932,1557561586153,1557563248842,1557561586156,1669173724068,358368,WorkoutWednesday_2019w19_sales_by_state,34eee593-52e5-49d9-b642-16df42ae18d2,,1.1,WorkoutWednesday_2019w19_sales_by_state,WorkoutWednesday_2019w19_sales_by_state,,66,Dashboard,WorkoutWednesday_2019w19_sales_by_state/sheets/Dashboard,364e2b21-f589-40d8-b3af-cfc3662bae38,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
311,True,True,True,True,False,True,True,False,4997303,775932,1557235878513,1557235878513,1557235878517,1669170564375,48921,"noookooonさんの真似がしたくてやってみた。
それっぽくなったのでとても満足。
これは楽しい。",a1a426c5-42bc-4306-888c-ddf6cf16607c,,1.0,index play,index_play,,142,Dashboard,index_play/sheets/Dashboard,f000f59f-e446-439c-a824-309088b07c05,yuta1985,Yuta Sakai,,1,"[{'authorDisplayName': 'import_noookooon_as_nk', 'authorProfileName': 'noookooon', 'attributionUrl': 'https://public.tableau.com/profile/noookooon#!/vizhome/v029/dsb', 'workbookName': 'v029', 'workbookRepoUrl': 'v029', 'workbookViewName': 'dsb'}]",2025/08/29 17:32:34
312,True,True,True,True,False,True,True,False,4994396,775932,1557156522312,1557156522312,1557156522315,1669168498082,680475,MakeoverMonday_2019w19_MLB_performance,32e26cbb-04ce-47fc-8027-c014e5e0b46e,,1.0,MakeoverMonday_2019w19_MLB_performance,MakeoverMonday_2019w19_MLB_performance,,135,Dashboard,MakeoverMonday_2019w19_MLB_performance/sheets/Dashboard,ba3d1ed4-786d-44c0-b793-9ff170a6bae7,yuta1985,Yuta Sakai,,1,[],2025/08/29 17:32:34
313,True,True,True,True,False,True,True,False,4994124,775932,1557150584261,1557150584261,1557150584264,1669168417335,352026,WorkoutWednesday_2019w18_comparing_quarterly_sales,fb99f6ad-9fa6-4fd5-af52-5b6579366c25,,1.0,WorkoutWednesday_2019w18_comparing_quarterly_sales,WorkoutWednesday_2019w18_comparing_quarterly_sales,,64,Dashboard,WorkoutWednesday_2019w18_comparing_quarterly_sales/sheets/Dashboard,609ba418-c5ee-48d5-b519-60b1eaa31516,yuta1985,Yuta Sakai,,1,[],2025/08/29 17:32:34
314,True,True,True,True,False,True,True,False,4993989,775932,1557147347949,1557147347949,1557147347952,1669168381093,15175,MakeoverMonday_2019w18_spacewalks,abcdca72-ddcb-41c6-80d3-f766ca472a54,,1.0,MakeoverMonday_2019w18_spacewalks,MakeoverMonday_2019w18_spacewalks,,97,Dashboard,MakeoverMonday_2019w18_spacewalks/sheets/Dashboard,f4eedef2-d9ff-427b-96f9-0edb5f21da92,yuta1985,Yuta Sakai,,1,[],2025/08/29 17:32:34
315,True,True,True,True,False,True,True,False,4974024,775932,1556510991873,1556512656375,1556510991877,1669162865934,1282799,MakeoverMonday_2019w16_info_we_trust,ba1b7876-e884-419a-a6d1-ff92667fc5ec,,1.1,MakeoverMonday_2019w16_info_we_trust,MakeoverMonday_2019w16_info_we_trust,,95,Dashboard,MakeoverMonday_2019w16_info_we_trust/sheets/Dashboard,36d219a6-c855-4298-8aff-622db8dc48bb,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
316,True,True,True,True,False,True,True,False,4973032,775932,1556481996507,1556481996507,1556481996511,1669162559254,223389,MakeoverMonday_2019_w15_States_Fiscal_Condition,49f8e682-eea0-4e97-85ad-52c8745d0c1d,,1.0,MakeoverMonday_2019_w15_States_Fiscal_Condition,MakeoverMonday_2019_w15_States_Fiscal_Condition,,71,Dashboard,MakeoverMonday_2019_w15_States_Fiscal_Condition/sheets/Dashboard,32236952-c4b1-410a-8f2d-9526cfaeb8de,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
